Place Name,Review Name,Relative Publish Time Description,Rating,Text,Original Text,Author Display Name,Author URI,Author Photo URI,Publish Time
Impero Cafe,places/ChIJibgqIOHnOkcRflCfiLjnFgc/reviews/ChdDSUhNMG9nS0VJQ0FnSUNxdVluZ3JBRRAB,2 years ago,4,"Friendly staff, eager to serve. Shared space with an upscale barber shop. Not quite the food vibe. The barbers are all grumpy looking. Anyways the mint basil banana smoothie was great. The avocado toast with eggs benedict and salmon was very good. A little slow on the service but overall a good experience.","Friendly staff, eager to serve. Shared space with an upscale barber shop. Not quite the food vibe. The barbers are all grumpy looking. Anyways the mint basil banana smoothie was great. The avocado toast with eggs benedict and salmon was very good. A little slow on the service but overall a good experience.",Shawn Bloomfield,https://www.google.com/maps/contrib/109954360007649638790/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVYuOWYqLFlZ-KBV6E3bMUPLJnDjhx97daVZcP0OJ4m0YwG8X6B2w=s128-c0x00000000-cc-rp-mo-ba4,2021-06-12T10:06:42Z
Impero Cafe,places/ChIJibgqIOHnOkcRflCfiLjnFgc/reviews/ChdDSUhNMG9nS0VJQ0FnSUN5MjlXeGxBRRAB,3 years ago,5,"Friendly staff, very nice and cozy place :)","Friendly staff, very nice and cozy place :)",Natali s,https://www.google.com/maps/contrib/112451674220557029399/reviews,https://lh3.googleusercontent.com/a/ACg8ocJrn-i64Ytstab2TjhtbhpV49zowiHJb-PCjUK6I19UvA81lw=s128-c0x00000000-cc-rp-mo,2021-02-14T10:52:37Z
Impero Cafe,places/ChIJibgqIOHnOkcRflCfiLjnFgc/reviews/ChdDSUhNMG9nS0VJQ0FnSUNTa3FydTd3RRAB,3 years ago,5,Amazing place to be in Lviv! Professional care combined with Ukrainian hospitality. That's worth to try! Volodymyr Moroz😍😍,Amazing place to be in Lviv! Professional care combined with Ukrainian hospitality. That's worth to try! Volodymyr Moroz😍😍,Alexandr Zenov,https://www.google.com/maps/contrib/100912194488282353179/reviews,https://lh3.googleusercontent.com/a/ACg8ocKMf_9XsDM5BsHvSx7u86P-v74sFcdNLna_yPQb0Tc1AZ2HEA=s128-c0x00000000-cc-rp-mo-ba3,2020-12-15T17:02:46Z
Impero Cafe,places/ChIJibgqIOHnOkcRflCfiLjnFgc/reviews/ChdDSUhNMG9nS0VJQ0FnSURka04zR3BBRRAB,a month ago,5,Everything was great,Everything was great,Valentyn Grekulov,https://www.google.com/maps/contrib/114761210663480230416/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUF8WQZIM7zc478lCA0JCrF8J11qKhCjtXLPEUn0ebJx0JKrE8=s128-c0x00000000-cc-rp-mo,2024-02-20T08:41:45Z
Impero Cafe,places/ChIJibgqIOHnOkcRflCfiLjnFgc/reviews/ChZDSUhNMG9nS0VJQ0FnSUNEeklmRExREAE,a week ago,5,"I really liked everything ❤️
Waitress Tanya is incredibly nice 🫶🏻
The breakfast itself was very tasty, the atmosphere is also at the highest level🔥
I will be in Lviv, I will definitely come here again😅","Мені все дуже сподобалось ❤️
Офіціантка Таня  неймовірно приємна 🫶🏻
Самий сніданок був дуже смачний, атмосфера також на вищому рівні🔥
Буду у Львові, обов’язково ще зайду сюди😅",Ruslana Shimon,https://www.google.com/maps/contrib/105972883479721499951/reviews,https://lh3.googleusercontent.com/a/ACg8ocJek8O-2ngsYBGNOJXYgMlTX7IfEN9hpxV1zTHZC9CQkv0z7g=s128-c0x00000000-cc-rp-mo,2024-03-25T09:22:52Z
Medivnya 1979 - Restoran Ukrayinsʹkoyi Kukhni,places/ChIJieeae23dOkcRjPtMXEUos1k/reviews/ChdDSUhNMG9nS0VJQ0FnSUNkLWFQZjZBRRAB,a month ago,3,"I came here to  explore native Ukrainian tastes, and while mead-based alcohols were good - I have small problem with the food.
Trout on the vegetables was delicious but served just 5 minutes after the soup, so I was still eating soup while trout was getting colder every minute.
Have the staff had basic understanding or training? Or just I strutted to serve ASAP. (BTW. when I was at the restaurant it was almost empty...)
As I said, trout was really good, but soup - nope. It was flat, battery, even after adding ful bowl of condiment it was served with.
Local is focused on selling mead related products, including alcohols.
But ordering food is a 50/50 chance...
I'm disappointed and wouldn't recommend to fellow travelers.","I came here to  explore native Ukrainian tastes, and while mead-based alcohols were good - I have small problem with the food.
Trout on the vegetables was delicious but served just 5 minutes after the soup, so I was still eating soup while trout was getting colder every minute.
Have the staff had basic understanding or training? Or just I strutted to serve ASAP. (BTW. when I was at the restaurant it was almost empty...)
As I said, trout was really good, but soup - nope. It was flat, battery, even after adding ful bowl of condiment it was served with.
Local is focused on selling mead related products, including alcohols.
But ordering food is a 50/50 chance...
I'm disappointed and wouldn't recommend to fellow travelers.",Adam Rusek,https://www.google.com/maps/contrib/103672917775761871868/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVHlWVpUvvUTR4Ty6zLWZDjTaboS2onVNoH7x0WEI4oYe2kvuc=s128-c0x00000000-cc-rp-mo-ba5,2024-02-16T16:18:35Z
Medivnya 1979 - Restoran Ukrayinsʹkoyi Kukhni,places/ChIJieeae23dOkcRjPtMXEUos1k/reviews/ChZDSUhNMG9nS0VJQ0FnSUQ1Z28yYlhREAE,5 months ago,5,"On the hop from Sydney, spending a few days in Lviv, this cafe/restaurant was very close to my hostel. It's delightful. A theme restaurant decorated with bees and sunflowers serving a variety of flavoured  honey mead as a specialty. A warm and cosy atmosphere. Food and coffee are very nice. Service is attentive and friendly.","On the hop from Sydney, spending a few days in Lviv, this cafe/restaurant was very close to my hostel. It's delightful. A theme restaurant decorated with bees and sunflowers serving a variety of flavoured  honey mead as a specialty. A warm and cosy atmosphere. Food and coffee are very nice. Service is attentive and friendly.",Stephen Heart,https://www.google.com/maps/contrib/110473406672744430091/reviews,https://lh3.googleusercontent.com/a-/ALV-UjWCa6rn7Xc7Df6yQwPSUE9ZIhGsFzz8kWAfbkSC2Bjrl-8rJjYF=s128-c0x00000000-cc-rp-mo-ba3,2023-10-21T06:15:07Z
Medivnya 1979 - Restoran Ukrayinsʹkoyi Kukhni,places/ChIJieeae23dOkcRjPtMXEUos1k/reviews/ChZDSUhNMG9nS0VJQ0FnSURTN2Jldkl3EAE,3 years ago,4,"I like the decorations so that, time to time making a quick stop to sip a tea when I passing buy. Food menu is not so interesting, but I do love their cranberry and rosemary tea.

Service is slow but nice.

The place located in very old building with so thick walls, that there is next to zero mobile connectivity inside. Wi-Fi  works OK in the first room only. It also often creates a problem to pay by a card.","I like the decorations so that, time to time making a quick stop to sip a tea when I passing buy. Food menu is not so interesting, but I do love their cranberry and rosemary tea.

Service is slow but nice.

The place located in very old building with so thick walls, that there is next to zero mobile connectivity inside. Wi-Fi  works OK in the first room only. It also often creates a problem to pay by a card.",Dmytro Buldakov,https://www.google.com/maps/contrib/109156407896911978658/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUtehnJym2XloK168e1sQ-K9xpRR8xJWsXgng-7VGBsiTk5u58j7w=s128-c0x00000000-cc-rp-mo-ba7,2021-01-05T11:14:58Z
Medivnya 1979 - Restoran Ukrayinsʹkoyi Kukhni,places/ChIJieeae23dOkcRjPtMXEUos1k/reviews/ChZDSUhNMG9nS0VJQ0FnSUNReW9Mb1N3EAE,6 years ago,5,Excellent food in this restaurant. I was really satisfied with steak and potatos. It looks beautiful but it is nothing against to the taste of steak = Awesome! Wish I can go there again.,Excellent food in this restaurant. I was really satisfied with steak and potatos. It looks beautiful but it is nothing against to the taste of steak = Awesome! Wish I can go there again.,Daniela Buchláková,https://www.google.com/maps/contrib/108529884155597369855/reviews,https://lh3.googleusercontent.com/a-/ALV-UjW6oFeMEJzb1ygYmhh1y0UYT1W9sGOmqlkyXrsMiJcfWAE3Sp4y=s128-c0x00000000-cc-rp-mo-ba4,2018-01-27T15:07:42Z
Medivnya 1979 - Restoran Ukrayinsʹkoyi Kukhni,places/ChIJieeae23dOkcRjPtMXEUos1k/reviews/ChZDSUhNMG9nS0VJQ0FnSUQwM292dFpnEAE,4 years ago,5,Great restaurant to taste local food and Medovuha (alcoholic drink with honey). Beautiful decor and relaxing atmosphere,Great restaurant to taste local food and Medovuha (alcoholic drink with honey). Beautiful decor and relaxing atmosphere,Alexandra Skotenko,https://www.google.com/maps/contrib/115655617894330482282/reviews,https://lh3.googleusercontent.com/a-/ALV-UjV615vFrKQ0pJiFRnZ1Kj0Sn2K6o9lDxGkkPyO6wovQwcQ-k3IQwQ=s128-c0x00000000-cc-rp-mo-ba5,2019-11-06T17:00:34Z
BER NAR DYN Restaurant,places/ChIJ-2mjniPdOkcRPfWUOiqeq0s/reviews/ChdDSUhNMG9nS0VJQ0FnSUN0MG9PWHNBRRAB,2 months ago,5,"Such a fantastic experience.  Amazing views, incredible food, and wonderful service.  It's hitting on all marks!  Be sure to take a walk around and check out the incredible artwork adorning the walls.","Such a fantastic experience.  Amazing views, incredible food, and wonderful service.  It's hitting on all marks!  Be sure to take a walk around and check out the incredible artwork adorning the walls.",Joshua Brandenburg,https://www.google.com/maps/contrib/117386781129226239738/reviews,https://lh3.googleusercontent.com/a/ACg8ocI4ZOeAS7ZeDgATILQJuc_LTeeOYcaMadn98QhRa892olt3bA=s128-c0x00000000-cc-rp-mo-ba4,2024-01-29T22:32:27Z
BER NAR DYN Restaurant,places/ChIJ-2mjniPdOkcRPfWUOiqeq0s/reviews/ChdDSUhNMG9nS0VJQ0FnSUQ5dHBTUHdnRRAB,3 weeks ago,5,"Very beautiful and atmospheric institution✨ Incredible interior, service, music and food. A large selection of dishes, drinks and desserts.
The only downside is that breakfast is only served until 12:00. I would like at least until 15💔
The overall impression is incredible, I recommend it🔥","Дуже красивий і атмосферний заклад✨ Неймовірний інтер'єр, сервіс, музика та їжа.  Великий вибір страв, напоїв та десертів.
Єдиний мінус, що сніданки лише до 12 год. Хотілось би хоча б до 15💔
Загальне враження неймовірне, рекомендую🔥",Ольга Грицак,https://www.google.com/maps/contrib/109609201153193564256/reviews,https://lh3.googleusercontent.com/a-/ALV-UjW9Bz_oKyHI4S6NUfhdsTxCH81s6JkFcU5XZrdARHWhulUK0s8c2Q=s128-c0x00000000-cc-rp-mo-ba5,2024-03-16T13:22:33Z
BER NAR DYN Restaurant,places/ChIJ-2mjniPdOkcRPfWUOiqeq0s/reviews/ChZDSUhNMG9nS0VJQ0FnSUNkcHZEdFlBEAE,a month ago,5,"The institution impresses with its interior, furniture, paintings and the view from the window of St. Andrew's Cathedral.

Pleasant staff, good service from Oleksandra.

European and Ukrainian cuisine.
Banosh is normal, cheese in squares (unusual)
Grilled pork ribs are delicious, the sauce is very tasty)

There are different halls, there can also be private ones, a nice restroom.

The atmosphere is cozy, you plunge into 100 years ago. In ancient Lviv.

I liked it, I recommend it 👍🏻","Заклад вражає своїм інтерʼєром, меблями, картинами та виглядом з вікна на собор Св. Андрія.

Приємний персонал, добре обслуговування від Олександри.

Кухня європейська і українська.
Банош нормальний, бринза квадратиками (не звично)
Свинні ребра на грилі смачно, соус дуже смачний)

Є різні зали, також приватні можуть бути , гарна вбиральня.

Атмосфера затишку, поринаєш в 100 років назад. В старовинний Львів.

Мені сподобалось, рекомендую 👍🏻",Vasyl Tymoshenko,https://www.google.com/maps/contrib/104275607558740215004/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUpzFiv_CrNnsHzGH1Gw6vT2fjTgKry4ifNvaF8efDS4S9mzzbU=s128-c0x00000000-cc-rp-mo-ba5,2024-02-14T22:14:34Z
BER NAR DYN Restaurant,places/ChIJ-2mjniPdOkcRPfWUOiqeq0s/reviews/ChZDSUhNMG9nS0VJQ0FnSUQ5dHFYTkdBEAE,3 weeks ago,3,"The place has a lot of potential, big premises, cool interior and location, but the food is very average, nothing special. It's okay for once
The service is good","Заклад має великий потенціал, велике приміщення, класний інтерʼєр і розташування, але їжа дуже посередня, нічого особливого. На один раз нормально
Обслуговування хороше",Katia Vasiuta,https://www.google.com/maps/contrib/101151156079399454073/reviews,https://lh3.googleusercontent.com/a-/ALV-UjVU5eqHcOCyAXS-PTmFJFG3l2CZer8B6AKqA1KVj5CQEykEi3ic=s128-c0x00000000-cc-rp-mo-ba4,2024-03-16T14:05:37Z
BER NAR DYN Restaurant,places/ChIJ-2mjniPdOkcRPfWUOiqeq0s/reviews/ChZDSUhNMG9nS0VJQ0FnSUQxM3Nldk9BEAE,3 months ago,5,"Very nice institution. First of all, the interior is impressive - bright, with a cool view of the city. The food was also delicious - we had borscht, banosh, veal liver. Everything was delicious.","Дуже гарний заклад. Перш за все вражає інтер'єр - світлий, з крутим виглядом на місто. Їжа також була смачна - брали борщ, банош, телячу печінку. Все смакувало.",Taras Demchuk,https://www.google.com/maps/contrib/104507607237825786079/reviews,https://lh3.googleusercontent.com/a-/ALV-UjUpxUV0mh8j4wupGn6munvM5UA0qC5E9s1WIQ5rmmEHKeBAGxY0Dw=s128-c0x00000000-cc-rp-mo-ba6,2024-01-07T11:08:22Z
